property_id,prop_name,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,facilities_provided
917,Gembira Park,1400,Kuchai Lama,Apartment,3,1,2,1100,Partially Furnished,Kuala Lumpur,"Playground, Gymnasium, Security, Swimming Pool, Air-Cond"
918,Gembira Residen (G Residence),2000,Kuchai Lama,Condominium,3,2,2,1168,Fully Furnished,Kuala Lumpur,"Security, Swimming Pool, Barbeque area, Gymnasium, Jogging Track, Minimart, Multipurpose hall, Playground, Air-Cond, Washing Machine"
981,Gemilang Indah,1300,Old Klang Road,Condominium,3,1,2,1000,Partially Furnished,Kuala Lumpur,"Swimming Pool, Playground, Sauna, Security, Barbeque area, Lift, Air-Cond, Washing Machine"
1459,Genting Court Condominium,1100,Setapak,Condominium,3,1,2,820,Partially Furnished,Kuala Lumpur,"Minimart, Security, Lift, Swimming Pool, Playground, Club house, Tennis Court, Air-Cond"
346,Glenview Villa,1400,Cheras,Condominium,3,2,2,1141,Partially Furnished,Selangor,"Security, Swimming Pool, Playground, Lift, Barbeque area, Multipurpose hall, Gymnasium, Air-Cond, Washing Machine"
1783,Glomac Damansara,2500,Taman Tun Dr Ismail,Service Residence,3,1,2,1010,Partially Furnished,Kuala Lumpur,"Jogging Track, Security, Swimming Pool, Gymnasium, Barbeque area, Lift, Air-Cond, Near KTM/LRT, Washing Machine"
835,GM Residence Remia,1800,Klang,Service Residence,3,2,2,815,Partially Furnished,Selangor,"Multipurpose hall, Security, Lift, Swimming Pool, Playground, Gymnasium, Jogging Track, Air-Cond"
836,Golden Villa,1388,Klang,Apartment,4,1,3,1500,Unfurnished,Selangor,"Security, Minimart, Gymnasium, Playground, Lift"
658,Goodview Heights,850,Kajang,Apartment,3,2,2,1045,Partially Furnished,Selangor,"Security, Playground, Minimart, Air-Cond"
1695,Goodyear Court 10,1200,Subang Jaya,Apartment,3,1,2,855,Partially Furnished,Selangor,"Security, Tennis Court, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Air-Cond, Near KTM/LRT"
1696,Goodyear Court 2,1000,Subang Jaya,Apartment,2,2,1,650,Partially Furnished,Selangor,"Playground, Near KTM/LRT"
27,Grandeur Tower,1300,Ampang,Apartment,3,1,2,1076,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Multipurpose hall"
837,Gravit 8,1500,Klang,Service Residence,2,2,2,717,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Multipurpose hall, Gymnasium, Minimart, Squash Court, Air-Cond"
838,Gravit 8 Klang Serviced Apartment,1800,Klang,Service Residence,3,2,2,870,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Club house, Multipurpose hall, Air-Cond, Washing Machine"
1121,Gravit8,1300,Port Klang,Service Residence,2,2,2,750,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Multipurpose hall, Gymnasium, Air-Cond"
659,Green Acre Park,1100,Kajang,Condominium,3,1,2,1012,Partially Furnished,Selangor,"Barbeque area, Minimart, Gymnasium, Security, Swimming Pool, Tennis Court, Playground"
1397,Green Park,1100,Seri Kembangan,Condominium,3,2,2,900,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track, Near KTM/LRT"
347,Green Residence @ Cheras 9th Mile,1500,Cheras,Condominium,3,2,2,1127,Partially Furnished,Selangor,"Sauna, Gymnasium, Security, Lift, Swimming Pool, Playground, Barbeque area, Jogging Track, Club house, Tennis Court, Squash Court, Minimart, Multipurpose hall, Air-Cond, Washing Machine"
348,Green Suria Apartment,1000,Cheras,Apartment,3,2,2,1100,Unfurnished,Selangor,"Minimart, Playground, Security, Lift, Multipurpose hall"
349,Green Terrain Prima Villa Detached Condo,1800,Cheras,Condominium,4,1,3,1368,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
172,Green Villa Apartment,1000,Bangi,Apartment,3,1,2,895,Partially Furnished,Selangor,"Security, Lift, Playground, Minimart, Near KTM/LRT, Air-Cond"
151,"Greenfield Residence, Bandar Sunway",1500,Bandar Sunway,Service Residence,2,1,1,581,Partially Furnished,Selangor,"Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
982,Greenpark,1400,Old Klang Road,Condominium,3,1,2,1270,Partially Furnished,Kuala Lumpur,"Security, Tennis Court, Swimming Pool, Playground, Lift, Jogging Track, Minimart, Gymnasium, Barbeque area, Air-Cond, Internet"
758,Greenview Apartments,1000,Kepong,Apartment,3,1,2,835,Partially Furnished,Kuala Lumpur,"Security, Lift, Air-Cond, Near KTM/LRT"
660,Greenview Residence,1000,Kajang,Condominium,4,1,2,1366,Unfurnished,Selangor,"Minimart, Security, Jogging Track, Playground, Club house, Barbeque area, Swimming Pool, Gymnasium"
1063,Gugusan Cempaka,1200,Petaling Jaya,Apartment,3,1,1,500,Unfurnished,Selangor,"Playground, Minimart"
896,Gugusan Melur,1200,Kota Damansara,Apartment,3,1,2,800,Partially Furnished,Selangor,"Jogging Track, Playground, Minimart, Multipurpose hall, Near KTM/LRT"
793,Gurney Heights,1950,Keramat,Condominium,3,1,2,809,Fully Furnished,Kuala Lumpur,"Security, Gymnasium, Barbeque area, Swimming Pool, Minimart, Lift, Internet, Washing Machine, Air-Cond, Near KTM/LRT"
661,H Residence (Kajang),1150,Kajang,Apartment,3,2,2,920,Unfurnished,Selangor,"Security, Lift, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
103,H2O Residences,1800,Ara Damansara,Service Residence,1,1,1,449,Fully Furnished,Selangor,"Security, Jogging Track, Lift, Barbeque area, Gymnasium, Swimming Pool, Squash Court, Minimart, Tennis Court, Sauna, Playground, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
28,H5 Apartment,1400,Ampang,Apartment,3,1,2,887,Partially Furnished,Selangor,"Lift, Security, Air-Cond, Near KTM/LRT"
866,Hampshire Residences,2800,KLCC,Condominium,2,1,1,915,Fully Furnished,Kuala Lumpur,"Swimming Pool, Gymnasium, Security, Minimart, Barbeque area, Playground, Sauna, Lift, Multipurpose hall, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
759,Happy Court,800,Kepong,Flat,2,1,1,600,Partially Furnished,Kuala Lumpur,"Security, Air-Cond"
983,Happy Garden,1300,Old Klang Road,Condominium,3,1,2,1100,Fully Furnished,Kuala Lumpur,"Security, Lift, Playground, Swimming Pool, Multipurpose hall, Minimart, Jogging Track, Air-Cond, Washing Machine"
1308,Harmoni @ Eco Majestic,870,Semenyih,Apartment,3,2,2,900,Unfurnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Air-Cond"
1697,Harmoni 1,1500,Subang Jaya,Apartment,3,2,2,1000,Partially Furnished,Selangor,"Security, Lift, Playground, Minimart, Multipurpose hall, Jogging Track, Air-Cond"
526,Harmoni Apartment,500,Damansara Damai,Apartment,3,2,2,650,Partially Furnished,Selangor,"Lift, Playground, Security, Swimming Pool, Minimart, Jogging Track, Near KTM/LRT, Air-Cond"
1663,Hartamas Regency I,6900,Solaris Dutamas,Condominium,5,3,4,2440,Fully Furnished,Kuala Lumpur,"Swimming Pool, Sauna, Gymnasium, Security, Barbeque area, Playground, Lift, Multipurpose hall, Club house, Air-Cond, Washing Machine"
943,Hartamas Regency II,5800,Mont Kiara,Condominium,7,3,7,3488,Partially Furnished,Kuala Lumpur,"Minimart, Playground, Barbeque area, Multipurpose hall, Swimming Pool, Security, Tennis Court, Sauna, Gymnasium, Squash Court, Near KTM/LRT, Air-Cond"
1803,Hedgeford 10 Residences @ Wangsa Maju,1200,Wangsa Maju,Service Residence,1,1,1,521,Partially Furnished,Kuala Lumpur,"Security, Swimming Pool, Jogging Track, Sauna, Minimart, Air-Cond, Washing Machine"
1460,Heritage Condominiun,1200,Setapak,Condominium,3,1,2,1300,Partially Furnished,Kuala Lumpur,"Sauna, Tennis Court, Squash Court, Barbeque area, Club house, Minimart, Air-Cond"
739,Highpark Suites,1800,Kelana Jaya,Condominium,1,1,1,603,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Washing Machine, Air-Cond, Internet, Near KTM/LRT"
760,Hijau Ria Kepong Indah,1400,Kepong,Condominium,3,1,2,950,Partially Furnished,Kuala Lumpur,"Security, Swimming Pool, Playground, Lift, Gymnasium, Minimart, Multipurpose hall, Air-Cond, Near KTM/LRT"
662,Hijauan Heights,1800,Kajang,Apartment,4,2,2,1127,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Air-Cond, Near KTM/LRT, Washing Machine"
1143,Hijauan Puteri Condominiums,1300,Puchong,Condominium,3,1,2,915,Unfurnished,Selangor,"Minimart, Playground, Squash Court, Security, Gymnasium, Lift, Swimming Pool, Air-Cond"
1582,Hijauan Saujana,1800,Shah Alam,Condominium,2,1,2,651,Fully Furnished,Selangor,"Sauna, Multipurpose hall, Playground, Jogging Track, Security, Swimming Pool, Barbeque area, Club house, Gymnasium, Tennis Court, Lift, Air-Cond, Washing Machine"
1583,Hill10 Residence @ i-City,2250,Shah Alam,Service Residence,2,1,1,484,Fully Furnished,Selangor,"Jogging Track, Security, Swimming Pool, Playground, Barbeque area, Gymnasium, Sauna, Lift, Club house, Air-Cond, Washing Machine"
1144,Hillcrest Garden: Puchong City Centre (PCC),2400,Puchong,Apartment,3,2,2,1011,Partially Furnished,Selangor,"Swimming Pool, Barbeque area, Multipurpose hall, Playground, Gymnasium, Sauna, Security, Lift, Air-Cond"
1309,Hillpark Residence,950,Semenyih,Service Residence,2,2,2,823,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Multipurpose hall, Gymnasium"
29,Hon Residensi @ City Garden Commercial Centre,1600,Ampang,Service Residence,1,1,1,700,Fully Furnished,Kuala Lumpur,"Multipurpose hall, Gymnasium, Barbeque area, Swimming Pool, Security, Lift, Air-Cond, Near KTM/LRT, Washing Machine"
1361,Horizon  Suites,850,Sepang,Condominium,1,1,1,260,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Multipurpose hall, Club house, Air-Cond"
550,Horizon Suites,650,Dengkil,Condominium,1,1,1,250,Partially Furnished,Selangor,"Security, Swimming Pool, Gymnasium, Playground, Lift, Barbeque area, Multipurpose hall, Air-Cond"
1584,Hyde Tower @ i-City,1200,Shah Alam,Service Residence,1,1,1,500,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
489,Hyve,1000,Cyberjaya,Condominium,1,1,1,510,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Washing Machine, Internet, Near KTM/LRT"
897,I Residence @ Kota Damansara,2500,Kota Damansara,Condominium,3,2,2,1260,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine"
1064,Icon City,2000,Petaling Jaya,Service Residence,2,1,1,627,Fully Furnished,Selangor,"Playground, Sauna, Swimming Pool, Gymnasium, Lift, Security, Barbeque area, Minimart, Jogging Track, Air-Cond, Internet, Washing Machine"
1664,Icon Residence (Mont Kiara),3000,Solaris Dutamas,Condominium,3,1,2,1474,Fully Furnished,Kuala Lumpur,"Security, Lift, Playground, Swimming Pool, Gymnasium, Jogging Track, Washing Machine, Air-Cond, Near KTM/LRT"
1065,Icon Residenz @ Icon City,2000,Petaling Jaya,Service Residence,2,1,1,627,Fully Furnished,Selangor,"Security, Jogging Track, Sauna, Swimming Pool, Barbeque area, Lift, Gymnasium, Playground, Minimart, Multipurpose hall, Air-Cond, Washing Machine"
663,Idaman Abadi,800,Kajang,Apartment,3,2,3,1022,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1461,Idaman Putera,1500,Setapak,Condominium,3,1,2,1336,Partially Furnished,Kuala Lumpur,"Security, Swimming Pool, Playground, Gymnasium, Tennis Court, Air-Cond, Internet"
867,Idaman Residence @ KLCC,4800,KLCC,Condominium,3,1,4,1717,Fully Furnished,Kuala Lumpur,"Swimming Pool, Gymnasium, Tennis Court, Security, Jogging Track, Barbeque area, Multipurpose hall, Club house, Lift, Air-Cond, Washing Machine, Near KTM/LRT"
490,Idaman Residensi Selangorku,1200,Cyberjaya,Apartment,3,2,2,1000,Partially Furnished,Selangor,"Security, Swimming Pool, Minimart, Near KTM/LRT"
1462,Idaman Sutera,1100,Setapak,Condominium,3,1,2,850,Partially Furnished,Kuala Lumpur,"Security, Swimming Pool, Gymnasium, Playground, Barbeque area, Minimart, Jogging Track, Lift, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1585,Ilham Apartment,1200,Shah Alam,Apartment,3,1,1,800,Partially Furnished,Selangor,"Security, Playground, Sauna, Air-Cond"
350,Imperial Hatamas,3980,Cheras,Condominium,5,2,3,4012,Partially Furnished,Selangor,"Lift, Swimming Pool, Playground, Multipurpose hall, Gymnasium, Air-Cond, Near KTM/LRT"
351,Imperial Residence Cheras,900,Cheras,Condominium,3,1,2,951,Unfurnished,Selangor,"Minimart, Security, Gymnasium, Playground, Swimming Pool, Lift, Multipurpose hall, Jogging Track, Club house, Barbeque area, Tennis Court, Squash Court, Sauna"
527,Impian Apartment,800,Damansara Damai,Apartment,3,1,2,675,Unfurnished,Selangor,"Security, Jogging Track, Air-Cond"
1145,Impian Heights,1500,Puchong,Condominium,3,1,2,1100,Fully Furnished,Selangor,"Barbeque area, Security, Minimart, Club house, Lift, Multipurpose hall, Gymnasium, Jogging Track, Swimming Pool, Tennis Court, Squash Court, Sauna, Playground, Near KTM/LRT, Washing Machine, Air-Cond, Internet"
812,Impian Kota,1500,KL City,Apartment,3,1,2,1100,Partially Furnished,Kuala Lumpur,Near KTM/LRT
1698,Impian Meridian,1900,Subang Jaya,Condominium,3,1,2,995,Fully Furnished,Selangor,"Jogging Track, Club house, Swimming Pool, Squash Court, Barbeque area, Sauna, Minimart, Gymnasium, Tennis Court, Security, Playground, Air-Cond, Near KTM/LRT, Washing Machine"
839,Impian Sentosa,1000,Klang,Apartment,3,1,2,850,Partially Furnished,Selangor,"Lift, Playground, Swimming Pool, Multipurpose hall"
30,Impiana on The Waterfront,2600,Ampang,Service Residence,3,1,2,1600,Partially Furnished,Kuala Lumpur,"Security, Playground, Swimming Pool, Lift, Gymnasium, Jogging Track, Barbeque area, Multipurpose hall, Air-Cond"
274,Impiana Sky Residensi,1300,Bukit Jalil,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,"Security, Playground, Multipurpose hall, Lift, Air-Cond"
840,Impiria Residensi Bukit Tinggi Klang,2300,Klang,Condominium,2,2,2,850,Fully Furnished,Selangor,"Lift, Gymnasium, Swimming Pool, Playground, Security, Barbeque area, Multipurpose hall, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine"
1586,Indah Alam,1800,Shah Alam,Condominium,4,2,2,1250,Fully Furnished,Selangor,"Swimming Pool, Gymnasium, Multipurpose hall, Playground, Barbeque area, Security, Lift, Minimart, Air-Cond, Near KTM/LRT"
1463,Indah Apartments (Taman Setapak Indah),1200,Setapak,Apartment,3,1,2,1000,Partially Furnished,Kuala Lumpur,"Security, Playground, Minimart, Air-Cond"
31,Indah Cempaka,1500,Ampang,Apartment,3,2,2,1115,Partially Furnished,Selangor,"Playground, Security, Lift, Internet, Air-Cond, Washing Machine, Near KTM/LRT"
1066,Indah Condominium,950,Petaling Jaya,Condominium,3,1,2,850,Unfurnished,Selangor,"Security, Swimming Pool, Playground, Minimart, Jogging Track"
536,Indah Damansara,2800,Damansara Heights,Condominium,3,1,3,1453,Fully Furnished,Kuala Lumpur,"Security, Gymnasium, Playground, Swimming Pool, Lift, Air-Cond, Near KTM/LRT, Washing Machine"
1699,Indah Villa,1700,Subang Jaya,Condominium,2,1,2,826,Fully Furnished,Selangor,"Swimming Pool, Playground, Security, Washing Machine, Internet, Air-Cond"
1587,Indahria Apartment (Shah Alam),1600,Shah Alam,Apartment,3,1,2,1010,Partially Furnished,Selangor,"Minimart, Swimming Pool, Playground, Gymnasium, Security, Jogging Track, Washing Machine"
1700,Indera Subang,1850,Subang Jaya,Condominium,4,1,3,1500,Partially Furnished,Selangor,"Gymnasium, Jogging Track, Club house, Security, Minimart, Tennis Court, Playground, Sauna, Swimming Pool, Squash Court, Barbeque area, Lift, Multipurpose hall, Air-Cond, Near KTM/LRT"
1804,Infiniti 3 Residences,2500,Wangsa Maju,Service Residence,3,2,4,1518,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Multipurpose hall, Barbeque area, Gymnasium, Jogging Track, Air-Cond, Near KTM/LRT"
944,Inspirasi,2600,Mont Kiara,Condominium,3,2,2,940,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track, Air-Cond, Washing Machine"
945,Inspirasi @ Mont Kiara,3300,Mont Kiara,Condominium,3,2,2,950,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Gymnasium, Playground, Air-Cond, Washing Machine, Near KTM/LRT"
946,Inspirasi Condominium @ Mont Kiara,2800,Mont Kiara,Condominium,3,2,2,940,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track, Air-Cond, Washing Machine"
947,Inspirasi Mont Kiara,3700,Mont Kiara,Condominium,3,2,2,1015,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Minimart, Barbeque area, Sauna, Gymnasium, Club house, Jogging Track, Multipurpose hall, Air-Cond, Internet, Near KTM/LRT, Washing Machine"
1554,Intan Apartment (Setiawangsa),1500,Setiawangsa,Apartment,3,2,2,980,Unfurnished,Kuala Lumpur,"Playground, Security, Minimart, Jogging Track, Near KTM/LRT"
1542,Intan Jati Apartment,1000,Setia Alam,Apartment,3,2,1,820,Unfurnished,Selangor,"Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Gymnasium, Club house, Jogging Track"
173,Intana Ria,1348,Bangi,Apartment,4,1,2,980,Fully Furnished,Selangor,"Swimming Pool, Playground, Multipurpose hall, Security, Minimart, Lift, Washing Machine, Near KTM/LRT"
203,Invito Suites (Capri),2500,Bangsar South,Service Residence,2,1,1,800,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1025,Inwood Residences @ Pantai Sentral Park,4000,Pantai,Condominium,4,2,2,1235,Fully Furnished,Kuala Lumpur,"Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Air-Cond"
1805,Irama Wangsa,3000,Wangsa Maju,Condominium,3,2,2,1335,Fully Furnished,Kuala Lumpur,"Security, Barbeque area, Multipurpose hall, Playground, Club house, Swimming Pool, Lift, Air-Cond, Washing Machine"
1588,i-Residence @ i-City,2300,Shah Alam,Service Residence,4,2,3,1260,Partially Furnished,Selangor,"Lift, Security, Swimming Pool, Playground, Air-Cond, Washing Machine"
1267,Iris Apartment (Saujana Utama),1100,Saujana Utama,Apartment,3,1,2,750,Fully Furnished,Selangor,"Security, Playground, Jogging Track, Minimart, Washing Machine"
1589,i-Soho @ i-City,1200,Shah Alam,Condominium,1,1,1,500,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
598,i-Suite @ i-City,1700,I-City,Service Residence,2,1,2,907,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
664,Ivory Residence,1190,Kajang,Condominium,3,2,2,1288,Partially Furnished,Selangor,"Jogging Track, Security, Gymnasium, Barbeque area, Multipurpose hall, Playground, Swimming Pool, Lift, Minimart, Air-Cond"
